pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,3,pct_anual,2025-01-01,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-28,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-29,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-30,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-01,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-02,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-03,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-04,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-05,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-06,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-07,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-08,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-09,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-10,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-11,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-12,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-13,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-14,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-15,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-16,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-17,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-18,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-19,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-20,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-21,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-22,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-23,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-24,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-25,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-26,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-27,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-28,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-29,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-30,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-05-31,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-01,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-02,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-03,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-04,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-05,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-06,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-07,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-08,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-09,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-10,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-11,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-12,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-13,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-14,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-15,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-06-16,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.4,pct_anual,2026-06-17,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.4,pct_anual,2026-06-18,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.4,pct_anual,2026-06-19,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.4,pct_anual,2026-06-20,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.4,pct_anual,2026-06-21,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
